Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ParentId,ClosedDate,OwnerDisplayName
1419,2,,1470472686,4,,42,,,,0,,104,,
1420,1,1421,1470472730,8,1010,8,How close are we to creating Ex Machina?,"research,agi,robots",4,1,5,,,
1421,2,,1470473688,22,,42,,,,3,,1420,,
1422,2,,1470479410,0,,157,,,,0,,1420,,
1423,1,1440,1470488383,10,127,1270,"Is there any artificial intelligence that possesses ""concentration""?",structured-data,2,0,3,,,
1424,2,,1470489832,2,,8,,,,0,,1390,,
1426,1,1443,1470492405,5,86,8,How can thousand-robot swarm coordinate their moves without bumping into each other?,"robots,multi-agent-systems",1,0,1,,,
1427,1,1428,1470495336,0,25,8,How Watson can help to make medical diagnoses?,"watson,healthcare",1,0,,,,
1428,2,,1470495336,0,,8,,,,0,,1427,,
1429,1,1430,1470497552,2,382,8,How machine learning can help with sustainable development and biological conservation?,biology,1,0,1,,,
1430,2,,1470497552,2,,8,,,,0,,1429,,
1431,1,1438,1470498688,-5,71,8,Is Deep Blue superintelligent or not?,"definitions,deep-blue",1,1,0,,1470979123,
1432,1,,1470499714,5,156,1321,What kind of education/expertise is required for researchers in AI?,research,2,1,1,,,
1433,1,,1470501231,1,284,8,What are the most pressing fundamental questions and gaps in AI research?,"research,ethics,social,reasoning",2,6,3,,1470581006,
1434,2,,1470501231,2,,8,,,,0,,1433,,
1436,1,1439,1470505760,4,137,1270,Is recursion used in practice to improve performance of AI systems?,math,1,1,1,,,
1437,2,,1470515433,2,,157,,,,0,,52,,
1438,2,,1470517447,3,,10,,,,0,,1431,,
1439,2,,1470517916,5,,42,,,,1,,1436,,
1440,2,,1470518597,5,,42,,,,0,,1423,,
1441,2,,1470519578,3,,42,,,,0,,1433,,
1442,2,,1470526972,7,,42,,,,0,,1288,,
1443,2,,1470528829,8,,169,,,,0,,1426,,
1444,2,,1470532768,4,,169,,,,0,,1423,,
1445,2,,1470536472,1,,42,,,,0,,154,,
1446,1,,1470538649,5,121,185,Illustration of Von Neumann's Minimax theorem in games?,"game-theory,search,minimax",1,6,2,,,
1447,2,,1470538783,7,,42,,,,0,,1432,,
1448,2,,1470543505,4,,169,,,,0,,1432,,
1449,2,,1470554047,3,,8,,,,0,,70,,
1450,2,,1470557343,5,,144,,,,1,,1392,,
1451,1,2095,1470557831,16,437,181,Has the Lovelace Test 2.0 been successfully used in an academic setting?,"history,intelligence-testing",1,0,3,,,
1452,2,,1470559692,8,,181,,,,0,,1397,,
1453,1,1456,1470563365,2,137,8,Can ConvNets be used for real-time object recognition from video feed?,"convolutional-neural-networks,classification,performance,real-time",1,0,1,,,
1454,2,,1470576869,2,,75,,,,0,,186,,
1456,2,,1470593689,2,,4,,,,0,,1453,,
1457,2,,1470595458,3,,169,,,,0,,1297,,
1458,1,1460,1470603889,3,79,1334,How to classify language as friendly or aggressive with AI?,"classification,datasets",3,0,,,,
1459,2,,1470606562,3,,210,,,,1,,1458,,
1460,2,,1470608784,2,,42,,,,1,,1458,,
1461,1,1483,1470642523,21,874,72,Are Siri and Cortana AI programs?,"emotional-intelligence,intelligence-testing,natural-language,applications",4,3,4,,,
1462,1,1465,1470642820,6,2165,72,What is the difference between AI and robots?,"comparison,robots",5,2,1,,,
1463,2,,1470643299,7,,33,,,,0,,1461,,
1464,2,,1470643706,6,,33,,,,0,,60,,
1465,2,,1470644059,6,,66,,,,0,,1462,,
1466,2,,1470644085,2,,33,,,,0,,1334,,
1467,2,,1470644241,5,,42,,,,0,,1462,,
1469,2,,1470644375,2,,33,,,,0,,1458,,
1470,2,,1470644711,0,,33,,,,0,,1410,,
1471,2,,1470647507,4,,210,,,,4,,60,,
1472,1,,1470648256,2,41,1324,How exactly does a validation data-set work work in machine learning?,"machine-learning,linear-regression",0,2,,,1470721602,
1476,1,1591,1470663972,4,160,127,Is reinforcement learning needed to create Strong AI?,"philosophy,reinforcement-learning",3,1,,,,
1478,1,1527,1470672118,1,1450,8,How successfully can convnets detect NSFW images?,"image-recognition,classification,convolutional-neural-networks",2,2,1,,,
1479,1,4044,1470672536,46,5052,8,Do scientists know what is happening inside artificial neural networks?,"neural-networks,deep-learning,convolutional-neural-networks",8,7,22,,,
1480,1,1741,1470673817,-1,208,8,How many neurons would a network have after a training of 100k small images?,"deep-network,image-recognition,deep-learning,datasets",1,0,,,,
1481,1,1699,1470675273,6,478,8,How can action recognition be achieved?,"image-recognition,training,action-recognition",5,5,1,,,
1482,2,,1470687498,0,,1420,,,,2,,1462,,
1483,2,,1470688706,17,,169,,,,1,,1461,,
1484,1,,1470689739,1,360,1334,In LSTM text generation can low amount of training data be compensated?,"datasets,lstm",2,4,1,,,
1485,1,1523,1470697312,3,95,8,How to separate image recognition from logic?,"neural-networks,convolutional-neural-networks,gaming",2,0,,,,
1486,2,,1470697772,22,,42,,,,0,,1479,,
1487,1,1503,1470697774,1,60,8,How close we are to replacing guide dogs with AI?,"neural-networks,applications",1,2,,,,
1488,1,1522,1470701425,5,416,8,Why did a Tesla car mistake a truck with a bright sky?,"self-driving,cars",3,3,,,,
1489,2,,1470702511,8,,1425,,,,0,,1479,,
1490,1,1499,1470702521,0,72,8,What are the benefits of the VGDL over the ALE?,"agi,gaming",1,0,,,,
1491,1,,1470703235,1,48,8,How to deal with huge branching factors in real-time?,"gaming,branching-factors,real-time",1,0,,,,
1492,1,1495,1470708006,1,622,8,Why did AlphaGo lose its Go game?,"gaming,deepmind",1,0,1,,,
1493,1,1496,1470709175,3,105,8,Is it possible to cheat facial recognition algorithm?,"convolutional-neural-networks,facial-recognition",1,1,1,,,
1494,1,1497,1470716270,0,263,8,Training network to detect spelling mistakes,"deep-learning,datasets,language-processing",2,3,,,,
1495,2,,1470720761,4,,10,,,,3,,1492,,
1496,2,,1470732790,4,,1433,,,,1,,1493,,
1497,2,,1470735263,2,,42,,,,0,,1494,,
1498,2,,1470736770,4,,1263,,,,0,,1488,,
1499,2,,1470737536,2,,42,,,,0,,1490,,
1500,2,,1470737624,2,,132,,,,0,,1494,,
1501,1,,1470740049,3,83,77,What are the ethical implications of creating (possibly sentient) AI systems?,ethics,1,7,1,,1470749250,
1502,2,,1470743005,1,,210,,,,1,,1501,,
1503,2,,1470743191,4,,10,,,,0,,1487,,
1507,1,1516,1470754554,15,1540,8,What are the minimum requirements to call something AI?,definitions,4,0,5,,,
1508,1,1514,1470755167,1,1732,8,Which neural network has capabilities of sorting input?,neural-networks,1,1,1,,,
1509,1,1520,1470755659,1,45,8,How can genetic programming be used to prevent cyberterrorism?,"genetic-programming,cyberterrorism,security",1,0,,,,
1512,2,,1470757109,1,,8,,,,0,,1462,,
1513,2,,1470757870,2,,8,,,,0,,1461,,
1514,2,,1470758024,2,,144,,,,0,,1508,,
1515,1,3464,1470758729,4,168,8,"What is the difference between abstract, autonomous and virtual intelligent agents?","definitions,intelligent-agent,comparison,terminology",2,7,,,,
1516,2,,1470760418,21,,1441,,,,4,,1507,,
1517,1,1524,1470760697,2,293,8,How could Deep Blue possibly cheat?,"chess,deep-blue,challenges,game-theory",1,0,,,,
1518,1,1528,1470761675,0,469,8,What is the Control Problem?,"definitions,control-problem",1,0,,,,
1520,2,,1470772482,2,,42,,,,0,,1509,,
1522,2,,1470787361,4,,169,,,,2,,1488,,
1523,2,,1470792253,4,,42,,,,0,,1485,,
1524,2,,1470800668,7,,1441,,,,0,,1517,,
1525,1,,1470802208,16,279,145,Could a Boltzmann machine store more patterns than a Hopfield net?,"neural-networks,comparison,recurrent-neural-networks",1,0,2,,,
1526,2,,1470803327,3,,42,,,,1,,191,,
1527,2,,1470806179,3,,144,,,,0,,1478,,
1528,2,,1470807761,6,,10,,,,0,,1518,,
1529,2,,1470808493,3,,33,,,,2,,1515,,
1530,2,,1470809007,6,,33,,,,4,,1479,,
1531,1,1532,1470820638,11,2160,145,Is Prolog still used in AI?,"history,programming-languages,prolog",2,0,4,,,
1532,2,,1470843474,9,,1441,,,,0,,1531,,
1533,2,,1470848919,3,,8,,,,0,,92,,
1534,1,1727,1470850158,5,111,8,How do I know when to use which Monte Carlo method?,"gaming,comparison,monte-carlo-tree-search",1,1,,,,
1535,1,,1470868240,2,129,1463,How exactly is the value of each node determined? Is it the same formula throughout the network?,neural-networks,3,6,0,,,
1536,2,,1470870025,4,,210,,,,3,,1535,,
1537,1,1569,1470870172,0,90,8,Which techniques can achieve neural doodle in real-time?,"research,algorithm,real-time,neural-doodle",1,0,,,,
1539,1,1545,1470872372,7,107,8,How do evolutionary algorithms have advantages over the conventional backpropagation methods?,"neural-networks,comparison,backpropagation,evolutionary-algorithms",2,0,1,,,
1540,1,1562,1470876070,1,499,8,Using AI capabilities for coding review,"neural-networks,training,computer-programming",1,4,,,1471005893,
1541,1,1548,1470885713,6,174,145,Why is cross-over a part of genetic algorithms?,genetic-algorithms,3,1,1,,,
1544,1,,1470888046,5,182,39,Could curiosity improve artificial intelligence?,human-inspired,3,3,2,,,
1545,2,,1470888283,6,,4,,,,0,,1539,,
1546,2,,1470888390,6,,4,,,,0,,1541,,
1547,2,,1470888796,7,,4,,,,0,,1544,,
1548,2,,1470890433,6,,42,,,,0,,1541,,
1551,2,,1470890752,4,,1467,,,,3,,1541,,
1552,2,,1470891004,7,,1467,,,,1,,4,,
1553,2,,1470891551,5,,42,,,,0,,1544,,
1560,1,1577,1470902794,2,293,8,How does Google's self-driving car identify pedestrians?,"self-driving,cars,object-recognition",1,10,1,,,
1561,1,1578,1470903507,15,421,8,Would Google's self-driving-car stop when it sees somebody with a T-shirt with a stop sign printed on it?,"self-driving,decision-theory,cars,object-recognition",1,9,2,,,
1562,2,,1470904693,3,,42,,,,0,,1540,,
1567,1,,1470909391,2,79,145,"Once self-driving cars are perfected, will they replace old-fashioned cars?","self-driving,cars",1,6,,,1470947940,
1568,1,1584,1470910293,3,1372,8,Is there any board game where a human can still beat an AI?,"history,challenges,game-theory",3,3,,,,
1569,2,,1470911952,1,,8,,,,0,,1537,,
1570,1,,1470913507,6,94,1334,Why does my NN not classify these tic tac toe pattern correctly?,"classification,keras",0,9,,,1470919061,
1571,2,,1470915487,2,,37,,,,3,,1568,,
1574,2,,1470919733,7,,95,,,,2,,1568,,
1575,2,,1470920904,8,,1414,,,,1,,111,,
1576,2,,1470930125,1,,8,,,,4,,1567,,
1577,2,,1470933020,3,,8,,,,4,,1560,,
1578,2,,1470934139,6,,8,,,,0,,1561,,
1579,2,,1470936144,1,,8,,,,0,,1488,,
1580,1,,1470948432,5,103,29,Are there any results on how difficult certain languages are to learn for chatbots?,"chat-bots,language-processing",2,0,1,,,
1581,2,,1470954823,5,,1467,,,,0,,1539,,
1584,2,,1470979754,5,,10,,,,0,,1568,,
1587,2,,1470984007,1,,1282,,,,0,,1580,,
1588,2,,1470984764,0,,1282,,,,2,,1476,,
1589,2,,1470985560,2,,1282,,,,2,,1481,,
1590,2,,1470986687,3,,1282,,,,0,,1481,,
1591,2,,1470996260,0,,42,,,,2,,1476,,
1592,1,,1470997635,6,95,130,What technologies are needed for a self-driving car?,"self-driving,ai-design",1,1,1,,,
1593,1,,1470998219,2,68,130,"Asking for references regarding the question ""Is a concept of personality useful for Strong AGI?""","philosophy,strong-ai,ai-design,human-inspired",4,1,,,,
1594,2,,1471001467,1,,33,,,,0,,1476,,
1595,2,,1471001928,7,,33,,,,0,,1531,,
1596,2,,1471003198,3,,42,,,,0,,1593,,
1597,2,,1471011598,3,,70,,,,0,,1593,,
1598,1,1599,1471020415,2,116,8,What are the minimum requirements to call something artificial neural network?,"neural-networks,implementation,computer-programming",1,0,,,,
1599,2,,1471022879,4,,33,,,,3,,1598,,
1601,1,1608,1471024310,3,31,8,Research for misbehavior detection in WiFI networks,"neural-networks,research",1,0,,,,
1603,1,1616,1471025327,3,54,8,Which learning algorithms are suitable for data leakage detection and prevention?,learning-algorithms,1,0,,,,
1606,1,1607,1471026329,1,77,8,What are the approaches to teach AI to how to render html page based on its source code?,"neural-networks,implementation,computer-programming",1,0,,,,
1607,2,,1471031390,6,,1499,,,,0,,1606,,
1608,2,,1471038328,5,,42,,,,0,,1601,,
1609,2,,1471060349,2,,,,,,1,,1593,,user1355
1610,2,,1471067306,4,,127,,,,2,,1592,,
1611,1,,1471076270,1,57,1506,What are good APIs out there for (untrained) intent detection?,untagged,0,3,,,1471104871,
1612,2,,1471106997,2,,8,,,,1,,26,,
1613,1,,1471107908,5,189,8,How do autonomous robotic vacuum cleaners perceive the environment for navigation?,"real-time,path-planning,robotics",3,0,1,,,
1614,1,1615,1471108649,4,78,8,How can artificial intelligence (including deep learning algorithms) find suspicious patterns in the body’s biochemistry?,"deep-learning,healthcare,learning-algorithms",1,0,,,,
1615,2,,1471117786,2,,33,,,,0,,1614,,
1616,2,,1471118275,3,,33,,,,0,,1603,,
1617,1,1627,1471159727,1,89,181,Why would someone want to simulate emotional desicion-making within an AI?,emotional-intelligence,1,1,,,1471269757,
1618,1,1626,1471166172,9,286,145,What are the practical considerations of using a genetic algorithm to decide the structure of a neural network?,"neural-networks,genetic-algorithms",2,2,1,,,
1621,2,,1471192730,8,,8,,,,0,,35,,
1625,1,1959,1471195987,4,296,8,Can neural networks be better than human experts at prediction of greyhound racing results?,"neural-networks,research",2,0,1,,,
1626,2,,1471211997,12,,42,,,,1,,1618,,
1627,2,,1471221849,2,,1467,,,,0,,1617,,
1628,1,1629,1471223285,2,154,8,Have any chatbots fooled the judges and won the Loebner Prize Gold medal yet?,"history,turing-test,chat-bots",1,0,,,,
1629,2,,1471224988,4,,29,,,,0,,1628,,
1630,1,1631,1471224997,3,193,1467,"Given enough computational resources, do we currently have any algorithms which could achieve AI?","turing-test,strong-ai,ai-design",3,3,2,,,
1631,2,,1471226867,7,,42,,,,1,,1630,,
1632,1,1640,1471229542,1,70,8,What are the current approaches for AI to learn a foreign language just from English books?,"research,machine-learning,unassisted-learning,language-processing",1,0,,,,
1635,1,,1471237187,5,223,145,Is it possible to implement Asimov's Three Laws of Robotics?,"robotics,asimovs-laws",3,2,,,,
1638,2,,1471238962,7,,75,,,,0,,1635,,
1639,2,,1471239242,6,,42,,,,2,,1635,,
1640,2,,1471240635,2,,10,,,,0,,1632,,
1641,2,,1471242418,4,,1427,,,,0,,1630,,
1644,1,1912,1471276082,1,144,8,How to achieve recognition of postures and gestures?,"image-recognition,robots,detecting-patterns",2,0,4,,,
1648,1,1649,1471313181,6,680,157,What are the criteria for a system to be considered intelligent?,intelligence-testing,3,2,1,,,
1649,2,,1471327522,2,,10,,,,2,,1648,,
1653,2,,1471344364,2,,1538,,,,2,,1648,,
1654,2,,1471347175,0,,1538,,,,0,,1635,,
1655,1,1734,1471363361,6,840,8,How does using ASIC for the acceleration of AI work?,"neural-networks,machine-learning,hardware,neuromorphic-computing",3,3,1,,,
1658,1,,1471366993,1,29,8,What would the Valkyrie AI robot do on Mars?,"robotics,nasa",0,0,,,,
1662,1,1663,1471399062,5,110,157,How do Artificial Neural Networks store data compared to Biological Neural Networks?,"neural-networks,neuromorphic-computing",1,0,1,,,
1663,2,,1471399869,4,,42,,,,0,,1662,,
1664,2,,1471408863,2,,1538,,,,2,,211,,
1665,1,1666,1471409525,2,74,8,Are there any DeepQA-based computers other than Watson?,watson,1,0,,,,
1666,2,,1471413492,3,,1538,,,,0,,1665,,
1667,2,,1471420960,1,,8,,,,0,,1478,,
1670,2,,1471445163,1,,33,,,,0,,1333,,
1671,2,,1471477924,2,,1467,,,,0,,1535,,
1678,1,5284,1471492852,6,77,8,What is predicate argument recognition?,"definitions,natural-language-processing,computational-linguistics",1,3,2,,,
1685,1,,1471494605,5,310,8,How does Wit.ai convert sentences into structured data?,"language-processing,natural-language-processing,structured-data,voice-recognition",1,0,3,,,
1686,1,1868,1471495190,1,35,8,How does 'Bright score' assess how strong the connection is between users and their jobs?,social,1,0,,,,
1687,1,1688,1471495993,-1,184,8,How does Pinterest decipher what's on unmarked pictures and categorize them?,"image-recognition,classification,computer-vision",1,0,1,,,
1688,2,,1471503793,4,,8,,,,0,,1687,,
1689,1,1690,1471504544,-1,129,8,How does Wolfram's Image Identification Project work?,"image-recognition,deep-learning,classification",1,2,,,,
1690,2,,1471504544,2,,8,,,,0,,1689,,
1691,1,1704,1471506178,5,175,8,"How to make convnets aware what the image actually is, not what is depicted on it?","image-recognition,classification,convolutional-neural-networks",3,4,,,,
1694,1,1695,1471511789,8,363,145,What are the necessary components to make AI agent self-programming-capable?,"machine-learning,computer-programming",1,2,,,,
1695,2,,1471513881,4,,10,,,,3,,1694,,
1696,2,,1471516824,3,,42,,,,0,,1691,,
1697,2,,1471589240,2,,33,,,,0,,1685,,
1698,2,,1471589462,5,,8,,,,1,,1481,,
1699,2,,1471589529,5,,8,,,,0,,1481,,
1700,1,,1471594132,18,537,33,What purpose would be served by developing AI's that experience human-like emotions?,"philosophy,emotional-intelligence",11,3,2,,,
1701,1,1702,1471596046,4,682,8,Applications of CNN for detecting crime from video surveillance cameras,"convolutional-neural-networks,computer-vision,action-recognition",1,1,,,,
1702,2,,1471603274,4,,1538,,,,1,,1701,,
1703,2,,1471604089,10,,1538,,,,0,,1700,,
1704,2,,1471614048,2,,1538,,,,0,,1691,,
1705,1,,1471773782,7,1189,1581,Selecting the right technique to predict disease from symptoms,"algorithm,machine-learning,prediction",1,0,2,,,
1706,1,1708,1471808851,5,99,101,What is Statistical relational learning?,"definitions,statistical-ai",1,0,1,,,
1708,2,,1471845306,5,,75,,,,0,,1706,,
1709,2,,1471846664,8,,1467,,,,2,,1705,,
1710,1,,1471858122,4,102,1267,What can be done to correct for sampling bias introduced from (noisy) training data while training a DNN?,"neural-networks,research,deep-network,training",1,9,1,,,
1711,2,,1471867119,2,,1538,,,,3,,1710,,
1713,1,,1471872120,4,57,164,What non-math/CS classes are good supplements for computational neuroscience and/or linguistics?,"research,machine-learning,neuromorphic-computing,computational-linguistics",0,3,0,,1471926911,
1714,2,,1471874914,5,,1588,,,,2,,1700,,
1715,2,,1471874967,0,,1590,,,,0,,1691,,
1716,1,1717,1471879517,3,234,181,"Why was ELIZA able to induce ""delusional thinking""?","history,turing-test,emotional-intelligence,chat-bots",1,3,,,,
1717,2,,1471881720,2,,10,,,,0,,1716,,
1722,2,,1471904963,1,,16,,,,8,,1420,,
1724,2,,1471929667,1,,1657,,,,0,,1420,,
1725,2,,1471931011,4,,1657,,,,0,,1700,,
1726,2,,1471931700,2,,1618,,,,0,,152,,
1727,2,,1471937292,6,,1666,,,,0,,1534,,
1728,2,,1471937573,3,,1613,,,,0,,152,,
1729,2,,1471939936,0,,16,,,,0,,1348,,
1730,2,,1471944943,1,,1657,,,,0,,1655,,
